Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location,Zip Codes
2051,MCDONALDS 943,Fast Food,04/04/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6219 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,DAVID RARDIN,Food Establishments,POINT (-76.905427 38.996749),15305
1219,R J BENTLEYS RESTAURANT,Full Service,02/08/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,7323 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOHN BROWN III,Food Establishments,POINT (-76.937838 38.980312),15305
2138,POTBELLY SANDWICH WORKS,Fast Food,04/18/2019 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151),15305
1605,UMCP - PANDA EXPRESS 802,College/University,10/11/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,PEGGY CHERNG,Food Establishments,POINT (-76.948226 38.984828),15306
1536,TERRAPIN'S TURF,Full Service,09/29/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,4410 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,YASMINE AFSHAR,Food Establishments,POINT (-76.938467 38.980934),15305
1683,YUM'S EXPRESS,Carry-out,02/04/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,4746 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,CHENG ZHENG,Food Establishments,POINT (-76.928742 39.014955),15305
2150,Days Inn/Howard Johnson Inn,Hotel,08/15/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,9113 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Pradeep Patel,Food Establishments,POINT (-76.930317 39.004688),15305
1712,BOWLERO COLLEGE PARK,Snack Bar/Concession Stand,12/18/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9021 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,SHIRLEY PIERPONT,Food Establishments,POINT (-76.931329 38.999846),15305
1602,UMCP - GOSSETT FIELD HOUSE,College/University,09/28/2015 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Re-inspection,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1597,UMCP - CHICK-FIL-A,College/University,01/22/2015 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1552,NU VEGAN CAFE & CATERING,Full Service,08/08/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,E,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,VERNON & LYNN Woodland,Food Establishments,POINT (-76.933738 38.991271),15305
1602,UMCP - GOSSETT FIELD HOUSE,College/University,08/07/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1609,UMCP - SOUTH CAMPUS DINING HALL,College/University,11/05/2013 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
1433,SUBWAY,Fast Food,01/14/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,7411 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JATINDER BHULLER,Food Establishments,POINT (-76.937834 38.981191),15305
2077,DUNKIN DONUTS,Fast Food,05/24/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,N,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,RAFEY OMAR,Food Establishments,POINT (-76.924545 39.022579),15305
1601,UMCP - ELLICOTT DINING HALL,College/University,05/05/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,Out of Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.948226 38.984828),15306
2100,PAINT BRANCH GOLF COMPLEX,Snack Bar/Concession Stand,06/14/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4690 UNIVERSITY BLVD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,STEVE CARTER,Food Establishments,POINT (-76.93444 39.001406),15305
1745,BEST WESTERN PLUS COLLEGE PARK HOTEL,Hotel,07/14/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8419 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Vipul Patel,Food Establishments,POINT (-76.932487 38.994112),15305
1487,SWEETGREEN COLLEGE PARK,Full Service,01/14/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8300 BALTIMORE AVE,101,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,NICOLAS JAMMET,Food Establishments,POINT (-76.933236 38.992418),15305
2139,POTBELLY SANDWICH WORKS,Fast Food,05/11/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579),15305
1598,UMCP - XFINITY CENTER - COMMISSARY,College/University,11/17/2015 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1532,TEN REN'S TEA TIME,Full Service,06/02/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,7418 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,YAO-TSUNG LIU,Food Establishments,POINT (-76.937978 38.981327),15305
1355,SHEN YANG RESTAURANT,Full Service,09/02/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,MIN HUANG,Food Establishments,POINT (-76.920566 39.016438),15305
1603,UMCP - MARYLAND FOOD COLLECTIVE,College/University,10/04/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Johnson Cadet,Food Establishments,POINT (-76.948226 38.984828),15306
1155,PIZZA ROMA,Full Service,01/10/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,9805 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ABDUL BAIG,Food Establishments,POINT (-76.921484 39.013598),15305
2155,RITA'S COLLEGE PARK,Ice Cream,09/28/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8900 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,THOMAS Clements Jr,Food Establishments,POINT (-76.93142 38.998785),15305
1806,COLD STONE CREAMERY,Fast Food,08/06/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7314 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,SADDA PALLAVI,Food Establishments,POINT (-76.937981 38.980019),15305
2077,DUNKIN DONUTS,Fast Food,09/10/2018 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,N,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,RAFEY OMAR,Food Establishments,POINT (-76.924545 39.022579),15305
1152,PIZZA KINGDOM,Carry-out,01/21/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,4439 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Food Complaint,ALI FARHAN,Food Establishments,POINT (-76.938604 38.981792),15305
1595,UMCP - APPLAUSE CAFE 8575,College/University,02/04/2016 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
2024,MCDONALDS,Fast Food,09/15/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8301 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,LUIS GAVIGNANO,Food Establishments,POINT (-76.933348 38.992162),15305
2024,MCDONALDS,Fast Food,01/25/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,8301 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,LUIS GAVIGNANO,Food Establishments,POINT (-76.933348 38.992162),15305
1605,UMCP - PANDA EXPRESS 802,College/University,04/29/2014 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,PEGGY CHERNG,Food Establishments,POINT (-76.948226 38.984828),15306
1614,UMCP - JALAPENO GRILL SEASONS 12 MONGOLIAN GRILL,College/University,11/10/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1482,SUSHI AVENUE (INSIDE SHOPPERS MARKET),N/A,06/12/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,4720 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,NAY HLA,Food Establishments,POINT (-76.929323 39.01532),15305
1810,COLLEGE PARK YOUTH CENTER,After School Supper Program,10/08/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,4912 NANTUCKET RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ANICA O'NEIL,Food Establishments,POINT (-76.921473 39.01676),15305
2138,POTBELLY SANDWICH WORKS,Fast Food,09/04/2018 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151),15305
1612,UMCP - TACO BELL ENGINEERING,College/University,03/15/2012 12:00:00 AM,------,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1754,BOBBY'S BURGER PALACE,Full Service,01/11/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,LAURENCE KRETCHMER,Food Establishments,POINT (-76.933738 38.991271),15305
1598,UMCP - XFINITY CENTER - COMMISSARY,College/University,11/07/2018 12:00:00 AM,Compliant - Health Risk,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1222,Nando's Peri Peri,Fast Food,10/10/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7400 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,BURTON HEISS,Food Establishments,POINT (-76.937975 38.980981),15305
